nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,RAS/RAF_wt,MSI-H/dMMR,MSS/pMMR,HER2,BRAF_mut,KRAS_G12C,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT05848739,A Phase 1-2 of ST316 With Selected Advanced Unresectable and Metastatic Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,130,Sapience Therapeutics,Sapience Therapeutics,3,1,0,multi_experimental,5,st316,folfiri regimen & bevacizumab;fruquintinib;lonsurf & bevacizumab;st316,β-catenin,Peptide,BRAF;MAPK;MSI;MSI-H;MSS;NF1;NRAS;RAS;TP53;dMMR,0,1,1,1,0,0,0,0,1,1,1,"RAS/RAF wt, MSI-H/dMMR",metastatic · 1st-line
NCT05854498,Liposomal Irinotecan With TAS102 and Bevacizumab for Patients With Metastatic Colorectal Cancer,PHASE2,Phase 2,RECRUITING,50,"University of Wisconsin, Madison","University of Wisconsin, Madison",61,0,0,single_arm,1,bevacizumab;liposomal irinotecan;tas102,bevacizumab;liposomal irinotecan;tas102,TS,Small Molecule,BRAF;HER2;MMR;MSI,0,1,1,1,0,1,1,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR, HER2+, BRAFm",metastatic · adenoca.
NCT05855200,Study of Perioperative Dostarlimab in Participants With Untreated T4N0 or Stage III dMMR/MSI-H Resectable Colon Cancer,PHASE3,Phase 3,RECRUITING,892,GlaxoSmithKline,GSK,468,1,1,active_comparator,2,CAPOX;FOLFOX,dostarlimab,PD-1,Monoclonal Antibody,MMR;MSI;MSI-H;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca.
NCT05856981,Phase 1 Study Evaluating the Safety and PK of ADU-1805 in Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,130,Sairopa B.V.,Sairopa,1,1,0,multi_experimental,3,adu-1805,adu-1805;pembrolizumab,PD-1,Monoclonal Antibody,,1,1,0,0,1,0,0,0,0,1,1,MSS/pMMR,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT05858736,"Safety, PK and Efficacy of AI-061 in Advanced Solid Tumors",PHASE1,Phase 1,COMPLETED,18,"OncoC4, Inc.",OncoC4,10,1,0,multi_experimental,3,ai-061,ai-061,PD-1,Bispecific Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05868226,PRE-ISPY Phase I/II Oncology Platform Program,PHASE1;PHASE2,Phase 2,RECRUITING,280,QuantumLeap Healthcare Collaborative,QuantumLeap Healthcare Collaborative,2,0,1,multi_experimental,3,,alx148;fam-trastuzumab deruxtecan-nxki;ttx-mc138;tucatinib;zanidatamab,,,,0,1,0,0,0,0,0,0,0,1,0,,2nd-line+
NCT05870800,Phase II Open-label Trial of Neoadjuvant Immunochemotherapy for Resectable Non-metastatic Colon cancER: NICER,PHASE2,Phase 2,RECRUITING,28,Baylor College of Medicine,Baylor College of Medicine,8,0,1,single_arm,1,oxaliplatin;tecentriq,oxaliplatin;tecentriq,PD-L1,Monoclonal Antibody,MET;PD-L1,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · adenoca.
NCT05877599,A Study of NT-175 in Adult Participants With Advanced Malignancies That Are Positive for HLA-A*02:01 and the TP53 R175H Mutation,PHASE1,Phase 1,RECRUITING,45,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,nt-175,nt-175,,Recombinant Protein,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT05902520,Adoptive Cell Therapy Using Cancer Specific CD8+ Tumor Infiltrating Lymphocytes in Adult Patients With Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,18,"AgonOx, Inc.",AgonOx,1,1,0,multi_experimental,2,low dose il-2,dp cd8 til;dp cd8 til kd;low dose il-2,PD-1,Cell Therapy,BRAF;CD103;CD39;CD8;PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT05908643,A First-In-Human Trial of pTTL in Advanced Colorectal Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,16,Neogap Therapeutics AB,Neogap Therapeutics,1,1,0,single_arm,1,pttl,pttl,,Vaccine,,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT05919264,FOG-001 in Locally Advanced or Metastatic Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,619,"Parabilis Medicines, Inc.",Parabilis Medicines,1,1,0,multi_experimental,19,fog-001,bevacizumab;fog-001;mfolfox-6;nivolumab;trifluridine/tipiracil,β-catenin,Small Molecule,MSI;MSI-H;MSS;PD-L1;Wnt pathway;dMMR,0,1,0,1,0,0,0,0,0,1,1,MSI-H/dMMR,metastatic · 2nd-line+
NCT05944237,HTL0039732 in Participants With Advanced Solid Tumours,PHASE1;PHASE2,Phase 2,RECRUITING,150,Cancer Research UK,Cancer Research UK,16,0,0,multi_experimental,3,,htl0039732 capsules;htl0039732 capsules and atezolizumab infusion,PD-L1,,HER2;PD-L1;genomic,0,1,0,0,1,1,0,0,0,1,1,"MSS/pMMR, HER2+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT05945901,"A Phase II/III Study of HR070803 in Combination With Oxaliplatin, 5-fluorouracil, Calcium Folinate and Bevacizumab Versus FOLFOX in Combination With Bevacizumab for First-line Treatment of Advanced Colorectal Cancer",PHASE2;PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,669,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,placebo_comparator,2,5-fu/lv;bevacizumab;hr070803 simulator plus oxaliplatin,5-fu/lv;bevacizumab;hr070803 plus oxaliplatin,VEGF/VEGFR,Monoclonal Antibody,MSI;MSI-H;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca.
NCT05948826,First in Human Study of TORL-3-600 in Participants With Advanced Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,70,"TORL Biotherapeutics, LLC",TORL Biotherapeutics,8,1,0,multi_experimental,2,torl-3-600,torl-3-600,CDH17,ADC,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT05961709,The Phoenix Trial: Phase II Trial of Cemiplimab for the Non-operative Management of Localized dMMR Colon Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,50,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,single_arm,1,cemiplimab,cemiplimab,PD-1,Monoclonal Antibody,MMR;MSI;MSI-H;PD-L1;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca. · measurable (RECIST)
NCT05973487,A Basket Study of Customized Autologous TCR-T Cell Therapies in Patients With Locally Advanced (Unresectable) or Metastatic Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,840,"TScan Therapeutics, Inc.",TScan Therapeutics,1,1,0,multi_experimental,28,,tsc-200-a0201;tsc-200-a0201 + tsc-201-b0702;tsc-200-a0201 + tsc-202-a0201;tsc-200-a0201 + tsc-203-a0201;tsc-200-a0201 + tsc-204-a0101;tsc-201-b0702;tsc-201-b0702 + tsc-202-a0201;tsc-202-a0201;tsc-203-a0201;tsc-203-a0201 + tsc-201-b0702;tsc-203-a0201 + tsc-202-a0201;tsc-203-a0201 + tsc-204-a0101;tsc-204-a0101;tsc-204-a0101 + tsc-202-a0201;tsc-204-a0201;tsc-204-a0201 + tsc-200-a0201;tsc-204-a0201 + tsc-201-b0702;tsc-204-a0201 + tsc-202-a0201;tsc-204-a0201 + tsc-203-a0201;tsc-204-a0201 + tsc-204-a0101;tsc-204-a0201 + tsc-204-c0702;tsc-204-c0702;tsc-204-c0702 + tsc-200-a0201;tsc-204-c0702 + tsc-201-b0702;tsc-204-c0702 + tsc-202-a0201;tsc-204-c0702 + tsc-203-a0201;tsc-204-c0702 + tsc-204-a0101,,Cell Therapy,genomic,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT05985954,Open-label Phase 1b Study of Ulixertinib and Cetuximab or Ulixertinib in Combination With Cetuximab and Encorafenib in Patients With Unresectable or Metastatic Colorectal Cancer Who Have Previously Received EGFR or BRAF-directed Therapy,PHASE1,Phase 1,RECRUITING,27,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,multi_experimental,2,cetuximab;ulixertinib,cetuximab;encorafenib;ulixertinib,EGFR,Monoclonal Antibody,BRAF;KRAS;PR,1,1,1,0,0,0,1,0,0,1,1,"RAS/RAF wt, BRAFm",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT05999812,"Clinical Trial of All-trans-retinoic Acid, Bevacizumab and Atezolizumab in Colorectal Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,22,University of Texas Southwestern Medical Center,University of Texas Southwestern Medical Center,48,0,1,single_arm,1,all trans retinoic acid;atezolizumab;bevacizumab,all trans retinoic acid;atezolizumab;bevacizumab,PD-L1,Monoclonal Antibody,BRAF;CMMRD;HER2;MET;MMR;MSI;MSI-H;PD-L1;TMB,1,1,1,1,1,1,1,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR, MSS/pMMR, HER2+, BRAFm",metastatic · adenoca. · ECOG 0
NCT06004245,"A Study to Evaluate the Safety, Pharmacokinetics, and Anti-Tumor Activity of VVD-133214 as Monotherapy and in Combination in Participants With Advanced Solid Tumors",PHASE1,Phase 1,RECRUITING,280,"Vividion Therapeutics, Inc.",Vividion Therapeutics,5,1,0,multi_experimental,4,vvd-133214,bevacizumab;pembrolizumab;vvd-133214,PD-1,Small Molecule,MMR;MSI;MSI-H;dMMR,0,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca. · measurable (RECIST)
NCT06008054,"A Study of SI-B003, BL-B01D1+SI-B003 and BL-B01D1+PD-1 Monoclonal Antibody in Patients With Locally Advanced or Metastatic Esophageal Cancer, Gastric Cancer, Colorectal Cancer and Other Gastrointestinal Tumors",PHASE2,Phase 2,RECRUITING,376,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,single_arm,1,bl-b01d1;pd-1 monoclonal antibody;si-b003,bl-b01d1;pd-1 monoclonal antibody;si-b003,PD-1,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06008119,Efficacy and Safety of Tunlametinib Plus Vemurafenib in Patients With BRAF V600E-mutant Metastatic Colorectal Cancer,PHASE3,Phase 3,RECRUITING,165,"Shanghai Kechow Pharma, Inc.",Shanghai Kechow Pharma,11,1,0,active_comparator,2,doublets chemotherapy ± bevacizumab or doublets chemotherapy ± cetuximab,tunlametinib plus vemurafenib,BRAF,Small Molecule,BRAF,0,1,0,0,0,0,1,0,0,1,1,BRAFm,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT06010862,Clinical Study of CEA-targeted CAR-T Therapy for CEA-positive Advanced/Metastatic Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,36,"Chongqing Precision Biotech Co., Ltd",Chongqing Precision Biotech,41,1,0,multi_experimental,2,cea car-t cells,cea car-t cells,CEA,CAR-T,CEA,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06026410,KO-2806 Monotherapy and Combination Therapies in Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,300,"Kura Oncology, Inc.",Kura Oncology,14,1,0,multi_experimental,7,,adagrasib;cabozantinib;darlifarnib,HRAS,Small Molecule,HRAS;KRAS,0,1,0,0,0,0,0,1,1,1,1,KRAS G12C,metastatic · 1st-line · measurable (RECIST)
NCT06040541,Study of RMC-9805 in Participants With KRAS G12D-Mutant Solid Tumors,PHASE1,Phase 1,RECRUITING,604,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,2,rmc-9805,rmc-6236;rmc-9805,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT06043466,A Clinical Trial Targeting CEA Chimeric Antigen Receptor T (CAR-T) for CEA Positive Advanced Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,30,"Chongqing Precision Biotech Co., Ltd",Chongqing Precision Biotech,41,1,0,single_arm,1,cea-targeted car-t cells,cea-targeted car-t cells,CEA,CAR-T,ALK;BRAF;CEA;MET;NTRK;PD-L1;RET;ROS1,1,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · squamous · measurable (RECIST) · ECOG 0
NCT06047379,"Safety and Efficacy of NEO212 in Patients With Astrocytoma IDH-mutant, Glioblastoma IDH-wildtype or Brain Metastasis",PHASE1;PHASE2,Phase 2,RECRUITING,134,"Neonc Technologies, Inc.",Neonc Technologies,4,1,0,multi_experimental,8,neo212 oral capsule,bevacizumab;carboplatin;folfiri protocol;ipilimumab;neo212 oral capsule;nivolumab;paclitaxel;pembrolizumab;regorafenib,,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06051695,"A Study to Evaluate the Safety and Efficacy of Mesothelin-Targeting Logic-gated CAR T, in Participants With Solid Tumors That Express MSLN and Have Lost HLA-A*02 Expression",PHASE1;PHASE2,Phase 2,RECRUITING,474,A2 Biotherapeutics Inc.,A2 Biotherapeutics,3,1,0,multi_experimental,2,diagnostic test: xt cdx with hla-loh assay,a2b543;a2b694;diagnostic test: xt cdx with hla-loh assay,MSLN,CAR-T,MSLN,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06055439,"A Phase 1/2 Study to Evaluate CHM-2101, an Autologous Cadherin 17 Chimeric Antigen Receptor (CAR) T Cell Therapy",PHASE1;PHASE2,Phase 2,RECRUITING,135,Chimeric Therapeutics,Chimeric Therapeutics,2,1,0,single_arm,1,chm-2101 car-t cells,chm-2101 car-t cells,CDH17,CAR-T,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 1
NCT06105021,Phase I Study of Autologous CD8+ and CD4+ Engineered T Cell Receptor T Cells in Subjects With Advanced or Metastatic Solid Tumor,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,"Affini-T Therapeutics, Inc.",Affini-T Therapeutics,1,1,0,multi_experimental,5,afnt-211,afnt-211,KRAS,Cell Therapy,HLA-A*11:01;KRAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06106308,Study of Onvansertib in Combination With FOLFIRI and Bevacizumab or FOLFOX and Bevacizumab Versus FOLFIRI and Bevacizumab or FOLFOX and Bevacizumab for First-Line Treatment of Metastatic Colorectal Cancer in Adult Participants With a KRAS or NRAS Mutation,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,110,Cardiff Oncology,Cardiff Oncology,5,1,1,active_comparator,6,FOLFIRI;FOLFOX;bevacizumab,FOLFIRI;FOLFOX;bevacizumab;onvansertib,PLK1,Small Molecule,BRAF;KRAS;MMR;MSI;NRAS,0,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic
NCT06107413,"Study to Assess Adverse Events and Change in Disease Activity in Previously Treated Adult Participants Receiving Intravenous (IV) ABBV-400 With Unresectable Metastatic Colorectal Cancer in Combination With IV Fluorouracil, Folinic Acid, and Bevacizumab",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,280,AbbVie,AbbVie,274,1,1,multi_experimental,7,bevacizumab,abbv-400;bevacizumab;fluorouracil;irinotecan;leucovorin,VEGF/VEGFR,ADC,BRAF;MET;MSI;MSI-H;dMMR,1,1,0,1,0,0,1,0,1,0,1,"MSI-H/dMMR, BRAFm",metastatic · 1st-line · measurable (RECIST)
NCT06126406,Clinical Study of CEA Targeting Chimeric Antigen Receptor T Lymphocytes（CAR-T） for CEA Positive Advanced Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,60,"Chongqing Precision Biotech Co., Ltd",Chongqing Precision Biotech,41,1,0,multi_experimental,2,cea-targeted car-t cells,cea-targeted car-t cells,CEA,CAR-T,CEA,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06128551,Study of Elironrasib and Daraxonrasib as Monotherapies and Combination Therapy in Participants With Advanced KRAS G12C Mutant Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,534,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,3,,daraxonrasib;elironrasib,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,1,1,KRAS G12C,metastatic · 2nd-line+
NCT06130280,A Study of Single Fraction Stereotactic Body Radiation Therapy (SBRT) Guided by Magnetic Resonance Imaging (MRI) in People With Liver Metastasis From Colorectal Cancer,PHASE2,Phase 2,RECRUITING,32,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,single_arm,1,mr guided single fraction stereotactic body radiation therapy (sbrt),mr guided single fraction stereotactic body radiation therapy (sbrt),,,MET,0,1,0,0,0,0,0,0,0,0,0,,metastatic · ECOG 0
NCT06131840,A Study of SGN-CEACAM5C in Adults With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,914,"Seagen, a wholly owned subsidiary of Pfizer",Pfizer,687,1,1,multi_experimental,6,pf-08046050,5-fluorouracil (5-fu);bevacizumab;leucovorin (lv);oxaliplatin;pf-08046050,CEA,ADC,CEACAM5;PD-L1;genomic,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT06147037,"A Phase 1, Dose-escalation Study of [225Ac]-FPI-2068 in Adult Patients With Advanced Solid Tumours",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,13,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,[111in]-fpi-2107;[225ac]-fpi-2068;fpi-2053,[111in]-fpi-2107;[225ac]-fpi-2068;fpi-2053,,Bispecific Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06185556,COLDFIRE-III Trial: Efficacy of Irreversible Electroporation and Stereotactic Body Radiotherapy for Perivascular and Peribiliary Colorectal Liver Metastases,PHASE2;PHASE3,Phase 3,RECRUITING,78,"Amsterdam UMC, location VUmc","Amsterdam UMC, location VUmc",17,0,0,active_comparator,2,irreversible electroporation;stereotactic body radiotherapy,,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT06199973,"Injection of SHR-A1811 Versus Physician Choiced Treatment in Patients With Advanced Colorectal Cancer Who Had Failed to Respond to Oxaliplatin, 5-fu, and Irinotecan",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,130,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",Suzhou Suncadia Biopharmaceuticals,86,1,0,multi_experimental,2,,fruquintinib;regorafenib;shr-a1811;trifluridine/tipiracil,HER2,ADC,HER2;MSI;MSI-H;PD-L1;dMMR,1,1,1,1,0,0,0,0,0,1,1,"RAS/RAF wt, MSI-H/dMMR",metastatic · 2nd-line+ · measurable (RECIST)
NCT06205836,Cemiplimab With or Without Fianlimab to Treat Older Patients With Localized or Locally Advanced MSI-H Colorectal Cancer,PHASE2,Phase 2,RECRUITING,44,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,160,0,1,multi_experimental,4,cemiplimab,cemiplimab;fianlimab,PD-1,Monoclonal Antibody,MMR;MSI;MSI-H;PD-L1;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic
NCT06207656,Study to Evaluate the Efficacy and Safety of Cetuximab in Combination with Encorafenib Plus Binimetinib As Induction Treatment in BRAF V600E Mutated MSS Initially Resectable or Potentially Resectable Advanced Colorectal Cancer,PHASE2,Phase 2,RECRUITING,70,Spanish Cooperative Group for the Treatment of Digestive Tumours (TTD),Spanish Cooperative Group for the Treatment of Digestive Tumours (TTD),23,0,1,single_arm,1,ebc,ebc,BRAF,Small Molecule,BRAF,0,1,0,0,1,0,1,0,1,0,1,"MSS/pMMR, BRAFm",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT06218914,"Phase 1 Study to Investigate TCRTs KRAS Mutation in Unresectable, Advanced, and/or Metastatic Solid Tumors",PHASE1,Phase 1,RECRUITING,108,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,2,engineered t cells targeting kras g12d,azd0240: autologous;engineered t cells targeting kras g12d;nt-112: autologous,KRAS,CAR-T,KRAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06225843,Sotevtamab (AB-16B5) Combined With FOLFOX as Neoadjuvant Treatment Prior to Resection of Colorectal Cancer Liver Metastasis,PHASE2,Phase 2,RECRUITING,17,Alethia Biotherapeutics,Alethia Biotherapeutics,3,1,0,single_arm,1,FOLFOX;sotevtamab,FOLFOX;sotevtamab,TA-sCLU,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06226857,Other Oncogene Mutations for Anti-EGFR Efficacy in Patients With Left-sided RAS-wild Type Metastatic Colorectal Cancer,PHASE3,Phase 3,RECRUITING,355,City Clinical Oncology Hospital No 1,City Clinical Oncology Hospital No 1,1,0,0,active_comparator,2,cetuximab,cetuximab,EGFR,Monoclonal Antibody,BRAF;KRAS,1,1,1,0,0,0,0,0,0,0,1,RAS/RAF wt,metastatic · adenoca. · ECOG 0
NCT06239194,Dose Escalation and Dose Expansion Study of MDX2001 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,285,"ModeX Therapeutics, An OPKO Health Company","ModeX Therapeutics, An OPKO Health",3,1,0,multi_experimental,4,mdx2001,mdx2001,CD3,Bispecific Antibody,MET;TROP2,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06242418,CtDNA in Adjuvant Chemotherapy of Stage III Colon Cancer (REVISE Trial),PHASE2,Phase 2,RECRUITING,60,West China Hospital,West China Hospital,11,0,0,active_comparator,2,CAPOX,FOLFOXIRI,,Small Molecule,BRAF;MMR;MSI;MSI-H;dMMR,0,1,0,1,0,0,1,0,0,0,1,"MSI-H/dMMR, BRAFm",metastatic
NCT06242470,A Study of MGC026 in Participants With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,250,MacroGenics,MacroGenics,29,1,0,multi_experimental,12,,mgc026 dose escalation;mgc026 dose for expansion,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT06244771,A Study Evaluating FMC-376 in Participants With KRAS G12C Mutated Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,403,Frontier Medicines Corporation,Frontier Medicines,1,1,0,single_arm,1,fmc-376,fmc-376,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,0,1,KRAS G12C,metastatic
NCT06245356,Safety of Trifluridine/Tipiracil in Patients With Dihydropyrimidine Dehydrogenase Deficiency Diagnosed With Metastatic Colorectal or Gastroesophageal Cancer,PHASE2,Phase 2,RECRUITING,73,UNICANCER,UNICANCER,64,0,1,multi_experimental,2,oxaliplatin;trifluridine/tipiracil,,EGFR,Monoclonal Antibody,RAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06252649,"Study of Sotorasib, Panitumumab and FOLFIRI Versus FOLFIRI With or Without Bevacizumab-awwb in Treatment-naïve Participants With Metastatic Colorectal Cancer With KRAS p.G12C Mutation",PHASE3,Phase 3,RECRUITING,450,Amgen,Amgen,323,1,1,active_comparator,2,FOLFIRI;bevacizumab-awwb,FOLFIRI;panitumumab;sotorasib,VEGF/VEGFR,Monoclonal Antibody,KRAS;RAS,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06253871,A Phase 1/1b Study of IAM1363 in HER2 Cancers,PHASE1,Phase 1,RECRUITING,383,"Iambic Therapeutics, Inc",Iambic Therapeutics,1,1,0,single_arm,1,iam1363,iam1363,HER2,Small Molecule,HER2,0,1,0,0,0,1,0,0,0,1,1,HER2+,metastatic · 2nd-line+ · measurable (RECIST)
NCT06258525,SAMe in Prevention of Oxaliplatin-associated Liver Injury,PHASE2,Phase 2,NOT_YET_RECRUITING,30,Cedars-Sinai Medical Center,Cedars-Sinai Medical Center,11,0,0,single_arm,1,dietary supplement: s-adenosylmethionine (same) supplement;standard of care oxaliplatin-based;surgery,dietary supplement: s-adenosylmethionine (same) supplement;standard of care oxaliplatin-based;surgery,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT06265025,"GM103 Intratumoral Injection in Patients With Locally Advanced, Unresectable, Refractory and/or Metastatic Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,125,"GeneMedicine Co., Ltd.",GeneMedicine,1,1,0,multi_experimental,3,,gm103 (part a);gm103 (part b);gm103 and pembrolizumab (part c),PD-1,Oncolytic Virus,,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06268015,Botensilimab and Balstilimab Optimization in Colorectal Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,16,"Nicholas DeVito, MD","Nicholas DeVito, MD",1,0,0,single_arm,1,balstilimab;bevacizumab;botensilimab;fluorouracil;leucovorin;oxaliplatin;panitumumab,balstilimab;bevacizumab;botensilimab;fluorouracil;leucovorin;oxaliplatin;panitumumab,PD-1,Monoclonal Antibody,MET;MSI;MSI-H;PD-L1;biomarker;dMMR,1,1,0,1,1,0,0,0,0,1,1,"MSI-H/dMMR, MSS/pMMR",metastatic · 2nd-line+ · measurable (RECIST)
NCT06283134,A Clinical Study of BioTTT001 in Combination With Toripalimab and Regorafenib in Patients With Colorectal Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,60,"China Medical University, China","China Medical University, China",4,0,0,single_arm,1,biottt001 hepatic artery infusion;regorafenib;toripalimab,biottt001 hepatic artery infusion;regorafenib;toripalimab,,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06298916,64Cu-LNTH-1363S in Patients With Sarcoma or Gastrointestinal Tract Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,26,Lantheus Medical Imaging,Lantheus Medical Imaging,4,1,0,multi_experimental,2,64cu-lnth-1363s,64cu-lnth-1363s,FAP,Radiopharmaceutical,FAP,0,1,0,0,0,0,0,0,0,0,0,,metastatic
