nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,HR/ER,HER2,PD-L1,BRCA/HRD,PIK3CA,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT05165225,"Phase II Neoadjuvant Pyrotinib Combined With Neoadjuvant Chemotherapy in HER2-low-expressing and HR Positive Early or Locally Advanced Breast Cancer: a Single-arm, Non-randomized, Single-center, Open Label Trial",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,48,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,15,0,0,single_arm,1,pyrotinib + epirubicin and cyclophosphamide followed by docetaxel treatment,pyrotinib + epirubicin and cyclophosphamide followed by docetaxel treatment,HER2,Small Molecule,ER;HER2;HR;PR,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST) · ECOG 0-1
NCT05169567,Abemaciclib (LY2835219) Plus Fulvestrant Compared to Placebo Plus Fulvestrant in Previously Treated Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,368,Eli Lilly and Company,Eli Lilly,535,1,1,active_comparator,2,fulvestrant,abemaciclib;fulvestrant,CDK4/6,Small Molecule,ER;HER2;HR,0,1,1,1,0,0,1,0,0,1,"HR+, HER2+, PIK3CAm",metastatic · measurable (RECIST)
NCT05172518,Utidelone Plus Capecitabine Versus Taxane Plus Capecitabine in HER2-negative Locally Advanced or Metastatic Breast Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,512,Sun Yat-sen University,Sun Yat-sen University,73,0,0,active_comparator,4,taxane plus intermittent capecitabine;taxane plus metronomic capecitabine,utidelone plus intermittent capecitabine;utidelone plus metronomic capecitabine,Tubulin,Small Molecule,HER2,0,1,1,1,0,0,0,1,0,1,"HR+, HER2−",metastatic · 1st-line · measurable (RECIST) · ECOG 0
NCT05181033,"Lenvatinib+Letrozole Versus Fulvestrant in Metastatic ER+/HER2- Breast Cancer, Post Progression on Al + CDK4/6 Inhibitor",PHASE2,Phase 2,RECRUITING,120,"National University Hospital, Singapore","National University Hospital, Singapore",22,0,0,active_comparator,2,fulvestrant,lenvatinib + letrozole,VEGF/VEGFR,Small Molecule,HER2;RET,0,1,1,1,0,0,0,1,0,1,"HR+, HER2+",metastatic · 1st-line · measurable (RECIST) · ECOG 0-1
NCT05187832,A Study of AND019 in Women With ER Positive HER2 Negative Advanced or Metastatic Breast Cancer,PHASE1,Phase 1,RECRUITING,61,Kind Pharmaceuticals LLC,Kind Pharmaceuticals,2,1,0,single_arm,1,and019 po qd,and019 po qd,HER2,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · squamous · measurable (RECIST) · ECOG 0-1
NCT05203445,A Study of Olaparib and Pembrolizumab in People With Triple Negative Breast Cancer (TNBC) or Hormone Receptor-positive HER2-negative Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,6,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,1,single_arm,1,olaparib;pembrolizumab,olaparib;pembrolizumab,PARP,Small Molecule,BRCA1;BRCA2;ER;HER2;PD-L1,0,1,1,1,1,0,0,0,0,1,"HR+, HER2+, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT05208762,A Study of PF-08046054/SGN-PDL1V in Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,714,"Seagen, a wholly owned subsidiary of Pfizer",Pfizer,687,1,1,multi_experimental,2,pf-08046054,pembrolizumab;pf-08046054,PD-L1,Monoclonal Antibody,MET;PD-L1,1,1,0,0,1,0,0,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05215106,Short-term Pre-OPerative Durvalumab (MEDI 4736) in Early Small Triple Negative Breast Cancer Patients (POP-Durva),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,200,"Gustave Roussy, Cancer Campus, Grand Paris","Gustave Roussy, Cancer Campus, Grand Paris",31,0,1,single_arm,1,durvalumab,durvalumab,PD-L1,Monoclonal Antibody,EGFR;ER;HER2;PD-L1;PR,1,1,1,1,1,0,0,0,0,1,"HR−, HER2−, PD-L1+",metastatic
NCT05215574,Study of NGM831 as Monotherapy and in Combination With Pembrolizumab or Pembrolizumab and NGM438 in Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,130,"NGM Biopharmaceuticals, Inc",NGM Biopharmaceuticals,6,1,1,multi_experimental,3,,ngm831;ngm831 and ngm438 plus pembrolizumab (keytruda);ngm831 plus pembrolizumab (keytruda),ILT3,Monoclonal Antibody,,1,1,0,0,0,0,0,0,0,0,,metastatic
NCT05216432,"First-in-Human Study of Mutant-selective PI3Kα Inhibitor, RLY-2608, as a Single Agent in Patients With Advanced Solid Tumors and in Combination With Endocrine Therapy +/- a CDK4/6 or CDK4 Inhibitor in Patients With Advanced Solid Tumors or Advanced Breast Cancer",PHASE1,Phase 1,RECRUITING,930,"Relay Therapeutics, Inc.",Relay Therapeutics,4,1,0,multi_experimental,7,rly-2608,fulvestrant;palbociclib;pf-07220060;ribociclib;rly-2608,PIK3CA,Small Molecule,ER;HER2;PIK3CA,0,1,1,1,0,0,1,0,1,1,"HR+, HER2+, PIK3CAm",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05226871,Study for Participants Continuing From Pfizer-sponsored Palbociclib (a Study Medicine) Studies,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,35,Pfizer,Pfizer,687,1,1,multi_experimental,4,cetuximab;palbociclib,cetuximab;palbociclib,CDK4/6,Small Molecule,ER;HER2;PR,0,1,0,0,0,0,0,0,0,0,,
NCT05227664,A Study of AK117/AK112 in Metastatic Triple-Negative Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,120,Akeso,Akeso,103,1,0,multi_experimental,3,nab-paclitaxel;paclitaxel,ak112;ak117;nab-paclitaxel;paclitaxel,PD-1,Monoclonal Antibody,ER;HER2;PD-L1;PR,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT05230810,Clinical Trial of Alpelisb and Tucatinib in Patients With PIK3CA-Mutant HER2+ Metastatic Breast Cancer.,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,40,"Criterium, Inc.",Criterium,12,1,1,single_arm,1,alpelisib;fulvestrant;tucatinib,alpelisib;fulvestrant;tucatinib,PI3K,Small Molecule,ER;HER2;MET;PIK3CA;PR;PTEN,0,1,1,1,0,0,1,0,1,1,"HR+, HER2+, PIK3CAm",metastatic · 2nd-line+ · measurable (RECIST)
NCT05232916,Phase 3 Study to Evaluate the Efficacy and Safety of HER2/Neu Peptide GLSI-100 (GP2 + GM-CSF) in HER2/Neu Positive Subjects,PHASE3,Phase 3,RECRUITING,2250,"Greenwich LifeSciences, Inc.",Greenwich LifeSciences,1,1,0,placebo_comparator,3,,glsi-100,HER2,Peptide,HER2,0,0,0,1,0,0,0,0,0,1,HER2+,metastatic · squamous · ECOG 0
NCT05239143,P-MUC1C-ALLO1 Allogeneic CAR-T Cells in the Treatment of Subjects With Advanced or Metastatic Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,180,"Poseida Therapeutics, Inc.",Poseida Therapeutics,6,1,0,multi_experimental,8,p-muc1c-allo1 car-t cells;rimiducid,p-muc1c-allo1 car-t cells;rimiducid,MUC1,CAR-T,MUC1,1,1,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT05251714,"CFI-402257, a Potent and Selective TTK Inhibitor, in Solid Tumors and With Fulvestrant in Breast Cancer",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,44,"Treadwell Therapeutics, Inc",Treadwell Therapeutics,3,1,0,multi_experimental,2,cfi-402257,cfi-402257;fulvestrant,TTK,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT05252988,Three Antidiarrheal Strategies in HER2+/HR+ Early Breast Cancer Patients Treated With Extended Adjuvant Neratinib,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,177,Spanish Breast Cancer Research Group,Spanish Breast Cancer Research Group,33,0,0,multi_experimental,3,neratinib,colesevelam;neratinib,HER2,Small Molecule,ER;HER2;PR,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · adenoca. · ECOG 0
NCT05257395,A Study of XZP-3287 in Combination With Letrozole/Anastrozole in Patients With Advanced Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,397,"Xuanzhu Biopharmaceutical Co., Ltd.",Xuanzhu Biopharmaceutical,11,1,0,placebo_comparator,2,placebo + letrozole/anastrozole,xzp-3287+ letrozole/anastrozole,HER2,,HER2,0,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT05262400,A Study to Learn About the Study Medicine (Called PF-07220060 in Combination With PF-07104091) In Participants With Breast Cancer and Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,235,Pfizer,Pfizer,687,1,1,multi_experimental,11,,pf-07104091 + pf-07220060 + fulvestrant dose expansion;pf-07104091 + pf-07220060 + letrozole dose expansion;pf-07220060 + pf-07104091 combination dose escalation,HER2,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05266105,A Phase 1 Study of Oral OP-1250 in Combination With Palbociclib in HR+/HER2- Breast Cancer Patients,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,60,"Olema Pharmaceuticals, Inc.",Olema Pharmaceuticals,6,1,1,multi_experimental,2,palazestrant;palbociclib,palazestrant;palbociclib,CDK4/6,Small Molecule,ER;HER2;PR,0,1,0,0,0,0,0,0,0,0,,metastatic
NCT05275777,"A Phase Ib Safety lead-in, Followed by Phase II Trial of ADG106 in Combination With Neoadjuvant Chemotherapy in HER2 Negative Breast Cancer",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,66,"National University Hospital, Singapore","National University Hospital, Singapore",22,0,0,multi_experimental,3,adg106,adg106;cyclophosphamide;doxorubicin;paclitaxel,HER2,Monoclonal Antibody,HER2;MET;biomarker,1,1,0,1,0,0,0,0,0,1,HER2−,metastatic · measurable (RECIST)
NCT05283330,Safety and Tolerability of ²¹²Pb-DOTAM-GRPR1 in Adult Subjects With Recurrent or Metastatic GRPR-expressing Tumors,PHASE1,Phase 1,RECRUITING,48,"Orano Med Theranostics, SAS",Orano Med Theranostics,1,1,0,single_arm,1,²¹²pb-dotam-grpr1,²¹²pb-dotam-grpr1,GRPR,Radiopharmaceutical,ER;GRPR;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · small-cell · measurable (RECIST) · ECOG 0-1
NCT05293964,"Phase I Study to Evaluate SIM0270 Alone or in Combination in ER+, HER2- Locally Advanced or Metastatic Breast Cancer",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,214,"Jiangsu Simcere Pharmaceutical Co., Ltd.",Jiangsu Simcere Pharmaceutical,44,1,0,multi_experimental,3,sim0270,everolimus;palbociclib;sim0270,CDK4/6,Small Molecule,ER;HER2;MET,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT05296746,Neoadjuvant and Adjuvant Ribociclib and ET for Clinically High-risk ER+ and HER2- Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,1100,SOLTI Breast Cancer Research Group,SOLTI Breast Cancer Research Group,18,0,1,multi_experimental,2,ribociclib (adjuvant);ribociclib (neoadjuvant),ribociclib (adjuvant);ribociclib (neoadjuvant),CDK4/6,Small Molecule,ER;HER2;genomic,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · ductal
NCT05296798,"A Study to Evaluate the Efficacy and Safety of Giredestrant in Combination With Phesgo (Pertuzumab, Trastuzumab, and Hyaluronidase-zzxf) Versus Phesgo in Participants With Locally Advanced or Metastatic Breast Cancer (heredERA Breast Cancer)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,922,Hoffmann-La Roche,Roche/Genentech,922,1,1,active_comparator,3,lhrh agonist;optional endocrine therapy of investigator's choice;phesgo,giredestrant;lhrh agonist;phesgo,HER2,Monoclonal Antibody,ER;HER2,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · adenoca. · measurable (RECIST)
NCT05297617,Deescalation of Endocrine Therapy Duration in Women With HR+ HER2- Breast Cancer at Very Low Risk,PHASE2,Phase 2,RECRUITING,696,UNICANCER,UNICANCER,64,0,0,single_arm,1,anti-aromatase inhibitor,anti-aromatase inhibitor,CYP19A1,Small Molecule,HER2;HR;genomic,0,1,1,1,0,0,0,0,0,1,"HR−, HER2+",metastatic
NCT05304962,"FIH Study of RGT-419B Alone and With Endocrine Therapy in HR-Positive, HER2-Negative Advanced/Metastatic Breast Cancer",PHASE1,Phase 1,RECRUITING,64,Regor Pharmaceuticals Inc.,Regor Pharmaceuticals,4,1,0,multi_experimental,2,,rgt-419b;rgt-419b in combination with hormonal therapy,HER2,,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT05305365,Study Assessing QBS72S For Treating Brain Metastases,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,21,Stanford University,Stanford University,58,0,0,multi_experimental,3,qbs72s,qbs72s,LAT1,Small Molecule,LAT1,0,1,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT05305924,"Fulvestrant+Abemaciclib With Run-In of Fulvestrant in Er-Positive, Her2-Negative Metastatic Breast Cancer",PHASE2,Phase 2,RECRUITING,28,The Methodist Hospital Research Institute,The Methodist Hospital Research Institute,27,0,1,single_arm,1,fulvestrant run-in,fulvestrant run-in,ER,Monoclonal Antibody,ER;HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · squamous · measurable (RECIST)
NCT05306041,"Neoadjuvant Endocrine Therapy +/- the PI3K Inhibitor Inavolisib in HER2+, HR+, PIK3CA Mutant Early Breast Cancer",PHASE2,Phase 2,RECRUITING,170,GBG Forschungs GmbH,GBG Forschungs,25,0,1,multi_experimental,2,endocrine therapy;inavolisib;phesgo,endocrine therapy;inavolisib;phesgo,PI3K,Small Molecule,8P;ER;HER2;PR,0,1,1,1,0,0,1,0,0,1,"HR+, HER2+, PIK3CAm",stage IV
NCT05306340,"A Study Evaluating the Efficacy and Safety of Giredestrant Plus Everolimus Compared With the Physician's Choice of Endocrine Therapy Plus Everolimus in Participants With Estrogen Receptor-Positive, HER2-Negative, Locally Advanced or Metastatic Breast Cancer (evERA Breast Cancer)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,373,"Genentech, Inc.",Roche/Genentech,922,1,1,active_comparator,2,dexamethasone mouth rinse;everolimus;exemestane;fulvestrant;lhrh agonist;tamoxifen,dexamethasone mouth rinse;everolimus;giredestrant;lhrh agonist,ESR1,Small Molecule,ER;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · adenoca. · measurable (RECIST)
NCT05307705,A Study of LOXO-783 in Patients With Breast Cancer/Other Solid Tumors,PHASE1,Phase 1,RECRUITING,260,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,7,loxo-783,abemaciclib;anastrozole;exemestane;fulvestrant;imlunestrant;loxo-783;or letrozole;paclitaxel,PIK3CA,Small Molecule,ER;HER2;PIK3CA,0,1,1,1,0,0,1,0,0,1,"HR+, HER2+, PIK3CAm",advanced · measurable (RECIST)
NCT05311397,A Study of A166 in Patients With Advanced Solid Malignant Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,120,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",Kelun,50,1,0,multi_experimental,2,a166,a166,HER2,ADC,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic
NCT05318469,Ivermectin in Combination With Balstilimab or Pembrolizumab in Patients With Metastatic Triple Negative Breast Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,34,Yuan Yuan,Yuan Yuan,3,0,0,single_arm,1,balstilmab;ivermectin;pembrolizumab,balstilmab;ivermectin;pembrolizumab,PD-1,Monoclonal Antibody,ER;HER2;MET;PD-L1;PR,1,1,1,1,1,0,0,0,1,1,"HR−, HER2−, PD-L1−",metastatic · 2nd-line+ · squamous · measurable (RECIST) · ECOG 1
NCT05319873,"Ribociclib, Tucatinib, and Trastuzumab for the Treatment of HER2 Positive Breast Cancer",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,18,Jonsson Comprehensive Cancer Center,Jonsson Comprehensive Cancer Center,117,0,1,active_comparator,4,carboplatin;docetaxel;pertuzumab;quality-of-life assessment;trastuzumab,fulvestrant;quality-of-life assessment;ribociclib;trastuzumab;tucatinib,HER2,Monoclonal Antibody,HER2;MET,1,1,1,1,0,0,0,1,1,1,"HR+, HER2+",metastatic · 1st-line · measurable (RECIST)
NCT05323955,Secondary BRain Metastases Prevention After Isolated Intracranial Progression on Trastuzumab/Pertuzumab or T-DM1 in Patients With aDvanced Human Epidermal Growth Factor Receptor 2+ brEast Cancer With the Addition of Tucatinib,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,48,"Carey Anders, M.D.","Carey Anders, M.D.",1,0,1,single_arm,1,pertuzumab;trastuzumab;trastuzumab emtansine (t-dm1);tucatinib,pertuzumab;trastuzumab;trastuzumab emtansine (t-dm1);tucatinib,HER2,Monoclonal Antibody,HER2,1,1,0,1,0,0,0,1,1,1,HER2+,metastatic · 1st-line · measurable (RECIST)
NCT05325632,"Study of HER2 Directed Dendritic Cell (DC1) Vaccine + Weekly Paclitaxel, Trastuzumab & Pertuzumab",PHASE2,Phase 2,RECRUITING,53,H. Lee Moffitt Cancer Center and Research Institute,H. Lee Moffitt Cancer Center and Research Institute,228,0,0,multi_experimental,4,her-2 pulsed dc1;paclitaxel;pertuzumab;resection surgery;trastuzumab,her-2 pulsed dc1;paclitaxel;pertuzumab;resection surgery;trastuzumab,HER2,Cell Therapy,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic
NCT05329532,"Modi-1 Moditope in Breast, Head and Neck, Ovarian, or Renal Cancer",PHASE1;PHASE2,Phase 2,RECRUITING,168,Scancell Ltd,Scancell,4,1,0,multi_experimental,3,device: micronjet600 microneedle device (nanopass);modi-1 moditope,device: micronjet600 microneedle device (nanopass);modi-1 moditope;pembrolizumab,PD-1,Peptide,PD-L1,0,1,0,0,1,0,0,1,0,1,PD-L1+,metastatic · 1st-line · measurable (RECIST)
NCT05339685,A Study of BL-M02D1 in Patients With Locally Advanced or Metastatic Triple Negative Breast Cancer or Other Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,82,"Sichuan Baili Pharmaceutical Co., Ltd.",Sichuan Baili Pharmaceutical,127,1,0,single_arm,1,bl-m02d1,bl-m02d1,TROP2,ADC,TROP2,1,1,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST) · ECOG 0-1
NCT05346224,A Study to Evaluate the Efficacy and Safety of HLX11 vs. EU-Perjeta® in the Neoadjuvant Therapy of HER2-Positive and HR-Negative Early-stage or Locally Advanced Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,900,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,active_comparator,2,eu-perjeta,hlx11,HER2,Monoclonal Antibody,ER;HER2;PR,1,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · squamous
NCT05347134,"SKB264 Injection vs Investigator Selected Regimens to Treat Locally Advanced, Recurrent or Metastatic Triple-negative Breast Cancer",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,254,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",Kelun,50,1,0,active_comparator,2,skb264,,TROP2,ADC,HER2;TROP2,1,0,1,1,0,0,0,0,1,1,"HR−, HER2+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05365178,"To Evaluate the Efficacy and Safety of TQB3616 in Combination With Fulvestrant Versus Placebo in Combination With Fulvestrant in Previously Untreated Hormone-receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,432,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Chia Tai Tianqing Pharmaceutical,213,1,0,placebo_comparator,2,fulvestrant injection,fulvestrant injection;tqb3616 capsule,CDK4/6,Small Molecule,ER;HER2,0,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT05374512,"A Study of Dato-DXd Versus Investigator's Choice Chemotherapy in Patients With Locally Recurrent Inoperable or Metastatic Triple-negative Breast Cancer, Who Are Not Candidates for PD-1/PD-L1 Inhibitor Therapy (TROPION-Breast02)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,644,AstraZeneca,AstraZeneca,780,1,1,active_comparator,2,capecitabine;carboplatin;eribulin mesylate;nab-paclitaxel;paclitaxel,dato-dxd,TROP2,ADC,ER;HER2;PD-L1;TROP1;TROP2;genomic,1,1,1,1,1,0,0,0,1,1,"HR+, HER2+, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST) · ECOG 0
NCT05374915,Efficacy and Safety Study of REM-001 Photodynamic Therapy for Treatment of Cutaneous Metastatic Breast Cancer (CMBC),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,15,"Kintara Therapeutics, Inc.",Kintara Therapeutics,4,1,0,single_arm,1,rem-001 photodynamic therapy,rem-001 photodynamic therapy,,,HER2,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · squamous
NCT05377996,A Study of Emiltatug Ledadotin (Emi-Le) in Participants With Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,360,"Day One Biopharmaceuticals, Inc.",Day One Biopharmaceuticals,7,1,0,single_arm,1,emi-le,emi-le,,,,0,1,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT05382286,"Study of Sacituzumab Govitecan-hziy and Pembrolizumab Versus Treatment of Physician's Choice and Pembrolizumab in Patients With Previously Untreated, Locally Advanced Inoperable or Metastatic Triple-Negative Breast Cancer",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,443,Gilead Sciences,Gilead Sciences,168,1,1,active_comparator,2,carboplatin;gemcitabine;nab-paclitaxel;paclitaxel;pembrolizumab,pembrolizumab;sacituzumab govitecan-hziy,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,1,0,0,0,0,1,PD-L1+,metastatic · measurable (RECIST)
NCT05382299,Study of Sacituzumab Govitecan-hziy Versus Treatment of Physician's Choice in Patients With Previously Untreated Locally Advanced Inoperable or Metastatic Triple-Negative Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,623,Gilead Sciences,Gilead Sciences,168,1,1,active_comparator,2,carboplatin;gemcitabine;nab-paclitaxel;paclitaxel,sacituzumab govitecan-hziy,TROP2,ADC,PD-L1,1,1,0,0,1,0,0,1,0,1,PD-L1+,metastatic · 1st-line · measurable (RECIST)
NCT05382364,Safety and Pharmacokinetics of Tucatinib (MK-7119) in Chinese Participants With Cancer (MK-7119-002),PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,25,Pfizer,Pfizer,687,1,1,single_arm,1,tucatinib,tucatinib,HER2,Small Molecule,HER2,0,1,0,1,0,0,0,0,1,1,HER2+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05383196,Onvansertib + Paclitaxel In TNBC,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,50,"Antonio Giordano, MD","Antonio Giordano, MD",1,0,0,multi_experimental,2,onvansertib;paclitaxel,onvansertib;paclitaxel,PLK1,Small Molecule,ER;KRAS;NRAS;PR,0,1,1,0,0,0,0,0,1,1,HR−,metastatic · 2nd-line+
NCT05386108,Study of Abemaciclib and Elacestrant in Participants With Brain Metastasis Due to ER+/HER-2- Breast Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,73,"Stemline Therapeutics, Inc.",Stemline Therapeutics,20,1,0,multi_experimental,4,abemaciclib;elacestrant,abemaciclib;elacestrant,CDK4/6,Small Molecule,ER;HER2,0,1,1,0,0,0,0,1,0,1,HR+,metastatic · 1st-line · squamous · measurable (RECIST)
NCT05394259,"A Pilot Study to Assess the Clinical Utility of PYLARIFY PET-CT for Detecting Metastasis in Pancreatic Cancer, Hepatocellular Carcinoma and Breast Cancer",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,20,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,0,single_arm,1,piflufolastat f18,piflufolastat f18,,Radiopharmaceutical,,0,1,0,0,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
