nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,BRCA/HRD,KRAS,MSI-H/dMMR,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT07157033,A Phase 1 Study to Evaluate Safety and Efficacy of XER-001 (Amifostine for Nasoduodenal Delivery) in Combination With Sterotactic Body Radiotherapy for Treatment in Patients With Locally Advanced Pancreatic Cancer.,PHASE1;PHASE2,Phase 2,RECRUITING,36,Xerient Pharma,Xerient Pharma,1,1,0,single_arm,1,xer-001,xer-001,,,,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca.
NCT07165132,Study of RYZ401 in Subjects With Solid Tumors Expressing SSTRs.,PHASE1,Phase 1,RECRUITING,104,"RayzeBio, Inc.",RayzeBio,7,1,0,single_arm,1,ryz401,ryz401,SSTR,Radiopharmaceutical,Somatostatin Receptors,0,1,0,0,0,0,0,0,,metastatic
NCT07172802,"A Study of GI-108, an Anti-CD73-IgG4 Fc-IL-2v Bispecific Fusion Protein, as Monotherapy in Patients With Advanced or Metastatic Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,102,"GI Innovation, Inc.",GI Innovation,4,1,0,single_arm,1,gi-108,gi-108,CD73,Bispecific Antibody,,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07179692,CEA-Targeted CAR-T Therapy in CEA-Positive Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,108,"Chongqing Precision Biotech Co., Ltd",Chongqing Precision Biotech,41,1,0,multi_experimental,3,cea-targeted car-t cells,cea-targeted car-t cells,CEA,CAR-T,CEA;MET,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07213791,A Study of LY4337713 in Participants With FAP-Positive Solid Tumors,PHASE1,Phase 1,RECRUITING,241,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,6,ly4337713,ly4337713,FAP,Radiopharmaceutical,FAP;HER2,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · ECOG 0-1
NCT07219238,"Study to Evaluate the Diagnostic Performance of GEH300079 (68Ga) Injection PET/CT for Detection of PC in Patients With Colorectal, Gastric, Ovarian, or Pancreatic Cancers (PERISCOPE)",PHASE2;PHASE3,Phase 3,RECRUITING,175,GE Healthcare,GE Healthcare,18,1,0,single_arm,1,geh300079 (68ga) injection positron-emission tomography (pet)/computed tomography (ct),geh300079 (68ga) injection positron-emission tomography (pet)/computed tomography (ct),,Radiopharmaceutical,,0,1,0,0,0,1,0,0,,metastatic · 1st-line
NCT07223047,"A Study to Evaluate the Safety, Tolerability, and Efficacy of BMS-986523 Alone and in Combination With Anti-Cancer Agents in Participants With Advanced Solid Malignancies",PHASE1;PHASE2,Phase 2,RECRUITING,252,Bristol-Myers Squibb,Bristol Myers Squibb,764,1,1,multi_experimental,6,bms-986523,bms-986523;cetuximab;gemcitabine;nab-paclitaxel;pembrolizumab,,,KRAS;PD-L1,0,1,0,1,0,0,0,1,KRASm,metastatic
NCT07227168,A Study of STRO-004 in Adults With Refractory/Recurrent Metastatic Cancer,PHASE1,Phase 1,RECRUITING,200,"Sutro Biopharma, Inc.",Sutro Biopharma,8,1,0,multi_experimental,3,stro-004,pembrolizumab;stro-004,PD-1,ADC,genomic,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07232875,HRS 4642 Injection Combined With AG Versus Placebo Combined With AG Therapy in First-Line Advanced or Metastatic Pancreatic Cancer,PHASE3,Phase 3,RECRUITING,588,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,active_comparator,2,hrs-4642 placebo + ag,hrs-4642 + ag,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,measurable (RECIST) · ECOG 0
NCT07233850,A Phase II Clinical Study Evaluating SSGJ-706 in Combination Therapy for Advanced Gastrointestinal Cancers,PHASE2,Phase 2,NOT_YET_RECRUITING,300,"Shenyang Sunshine Pharmaceutical Co., LTD.",Shenyang Sunshine Pharmaceutical,14,1,0,multi_experimental,4,,ssgj-706+ag;ssgj-706+bevacizumab+xelox;ssgj-706+tp;ssgj-706+xelox,,,HER2;MSI;MSI-H;dMMR,0,1,0,0,1,0,1,1,MSI-H/dMMR,metastatic · 2nd-line+ · adenoca. · measurable (RECIST) · ECOG 0-1
NCT07238283,"Irinotecan Hydrochloride Liposome Injection (II)in Combination With Oxaliplatin, 5-FU/LV Versus AG for First-line Treatment of Metastatic Pancreatic Cancer",PHASE3,Phase 3,RECRUITING,662,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,active_comparator,2,nab-paclitaxel; gemcitabine,irinotecan hydrochloride liposome injection (ii); oxaliplatin; 5fluorouracil; calcium folinate,TS,Small Molecule,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · ductal · measurable (RECIST)
NCT07252232,Study of Daraxonrasib (RMC-6236) in Patients With Resected Pancreatic Ductal Adenocarcinoma (PDAC),PHASE3,Phase 3,RECRUITING,500,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,2,daraxonrasib,daraxonrasib,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,metastatic
NCT07255404,A Clinical Trial Testing the Safety of Pumitamig (an Investigational Drug) and How Well it Works When Combined With Chemotherapy for People Who Have Not Been Treated Yet for Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,105,BioNTech SE,BioNTech,45,1,1,multi_experimental,5,pumitamig,FOLFIRINOX;gemcitabine;nab-paclitaxel;pumitamig,PD-L1,Bispecific Antibody,PD-L1;ctDNA,1,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07259317,Relacorilant With Nab-Paclitaxel and Gemcitabine in Patients With Metastatic Pancreatic Adenocarcinoma,PHASE2,Phase 2,RECRUITING,80,Corcept Therapeutics,Corcept Therapeutics,18,1,0,single_arm,1,gemcitabine;nab-paclitaxel;relacorilant,gemcitabine;nab-paclitaxel;relacorilant,NR3C1,Small Molecule,,0,1,1,0,0,0,0,1,BRCA/HRD+,metastatic · adenoca. · measurable (RECIST)
NCT07261631,Phase I Study of [177Lu]Lu-DFC413 in Patients With Solid Tumors,PHASE1,Phase 1,RECRUITING,180,Novartis Pharmaceuticals,Novartis,836,1,1,single_arm,1,177lu-dfc413;68ga-nns309,177lu-dfc413;68ga-nns309,,Radiopharmaceutical,HER2;MMR;MSI;MSI-H;dMMR;genomic,0,1,0,0,1,0,0,1,MSI-H/dMMR,metastatic · ductal
NCT07262567,Phase III Study to Compare GFH375 and Chemotherapy in Patients With KRAS G12D-Mutant Metastatic Pancreatic Cancer,PHASE3,Phase 3,RECRUITING,320,Genfleet Therapeutics (Shanghai) Inc.,Genfleet Therapeutics (Shanghai),15,1,0,active_comparator,2,,gfh375,KRAS,Small Molecule,KRAS,0,0,0,1,0,0,0,1,KRASm,metastatic · ductal · measurable (RECIST)
NCT07277413,A Study of IDE892 as Monotherapy and Combination in MTAP-deleted Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,260,IDEAYA Biosciences,IDEAYA Biosciences,11,1,0,multi_experimental,4,ide892,ide397;ide892,PRMT5,Small Molecule,MTAP-DELETED;PD-L1;biomarker,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07280377,A Study in Advanced or Metastatic Gastrointestinal Cancers Exploring Treatment Combinations With Pelareorep and Atezolizumab,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,122,Oncolytics Biotech,Oncolytics Biotech,15,1,0,multi_experimental,5,atezolizumab;pelareorep,atezolizumab;gemcitabine and nab-paclitaxel;mfolfirinox treatment;pelareorep;trifluridine tipiracil,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;TMB;biomarker,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07283705,A Phase II Study Evaluating BMS-986504 in MTAP-deleted Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,60,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,multi_experimental,3,bms-986504,FOLFIRINOX;bms-986504;gemcitabine;nab-paclitaxel,MTAP,Small Molecule,MTAP-DEFICIENT,0,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT07296341,HRS-4642 Combination With Other Antitumor Therapies in Patients With Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,60,"Shanghai Hengrui Pharmaceutical Co., Ltd.",Hengrui,312,1,0,active_comparator,2,hrs-4642;nab-paclitaxel; gemcitabine,hrs-4642;adebrelimab injection; nab-paclitaxel; gemcitabine,,Monoclonal Antibody,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07300150,A Study of PT0511 in Participants With KRAS Mutated or Amplified Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,210,"PAQ Therapeutics, Inc.",PAQ Therapeutics,2,1,0,multi_experimental,9,pt0511,cetuximab;pt0511,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · squamous · measurable (RECIST)
NCT07301229,A Phase II Clinical Study to Evaluate HLX43 in Subjects With Advanced Pancreatic Cancer,PHASE2,Phase 2,NOT_YET_RECRUITING,100,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,multi_experimental,2,,hlx43 dose 1 (2.;hlx43 dose 2 (3.,PD-L1,ADC,PD-L1,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07314385,NH002-mediated Sonoporation With Chemotherapy in Advanced Pancreatic Cancer,PHASE1,Phase 1,NOT_YET_RECRUITING,24,National Taiwan University Hospital,National Taiwan University Hospital,22,0,0,multi_experimental,4,device: aco apache ultrasound;nanoliposomal irinotecan+5-fu+leucovorin;nh002 (perflutren lipid microspheres) injectable suspension,device: aco apache ultrasound;nanoliposomal irinotecan+5-fu+leucovorin;nh002 (perflutren lipid microspheres) injectable suspension,,,,0,1,0,0,0,0,0,0,,metastatic
NCT07341737,SL-28 for Advanced Solid Tumours,PHASE1;PHASE2,Phase 2,RECRUITING,60,Second Life Therapeutics,Second Life Therapeutics,1,1,0,multi_experimental,3,sl-28,sl-28,,,biomarker,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07344220,Metastatic Non-Familial Adenocarcinoma Maintenance Therapy With DZ-002: Heptamine Carboxymethine Dye Conjugate,PHASE2,Phase 2,ENROLLING_BY_INVITATION,39,Hoag Memorial Hospital Presbyterian,Hoag Memorial Hospital Presbyterian,1,0,0,multi_experimental,2,dz-002;or,dz-002;or,,,,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST) · ECOG 0-1
NCT07348107,ATRA and SDK002 in Combination With Chemotherapy and Anti-PD-1 Inhibitor in Patients With Advanced Pancreatic Ductal Adenocarcinoma.,PHASE1,Phase 1,NOT_YET_RECRUITING,10,Daniel Breadner,Daniel Breadner,1,0,1,single_arm,1,arsenic trioxide (ato);atra;gemcitabine;nab-paclitaxel;tislelizumab,arsenic trioxide (ato);atra;gemcitabine;nab-paclitaxel;tislelizumab,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca.
NCT07349537,Study of RMC-5127 in Patients With Advanced KRAS G12V-Mutant Solid Tumors,PHASE1,Phase 1,RECRUITING,574,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,multi_experimental,3,rmc-5127,cetuximab;daraxonrasib;rmc-5127,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07354919,Axelopran for Advanced Cancer in Patients Receiving Opioids,PHASE2,Phase 2,RECRUITING,34,HealthPartners Institute,HealthPartners Institute,2,0,0,single_arm,1,axelopran,axelopran,,,biomarker,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT07383922,A Study of FG-M108+Chemotherapy vs Placebo+Chemotherapy in Claudin18.2-positive Pancreatic Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,524,"FutureGen Biopharmaceutical (Beijing) Co., Ltd",FutureGen Biopharmaceutical (Beijing),6,1,0,active_comparator,2,gemcitabine (gem);nab-paclitaxel;placebo for fg-m108,fg-m108;gemcitabine (gem);nab-paclitaxel,CLDN18,Monoclonal Antibody,CLDN18.2;Claudin18.2,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07409272,"A Study to Evaluate the Effectiveness and Safety of Setidegrasib, Given With Either mFOLFIRINOX or NALIRIFOX Chemotherapies, in People With Pancreatic Cancer",PHASE3,Phase 3,RECRUITING,614,"Astellas Pharma Global Development, Inc.",Astellas,171,1,1,placebo_comparator,2,fluorouracil;irinotecan;leucovorin;liposomal irinotecan;oxaliplatin,fluorouracil;irinotecan;leucovorin;liposomal irinotecan;oxaliplatin;setidegrasib,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,1,1,KRASm,metastatic · 2nd-line+ · adenoca.
NCT07416240,Exploratory Clinical Study of Claudin18.2-Targeted Activated DC and CAR-T Therapy in Advanced Pancreatic Cancer.,EARLY_PHASE1,Phase 1,RECRUITING,10,Hainan Cancer Hospital,Hainan Cancer Hospital,2,0,0,single_arm,1,claudin18.2 targeted activated dendritic cells;claudin18.2 targeted car-t cells,claudin18.2 targeted activated dendritic cells;claudin18.2 targeted car-t cells,CLDN18.2,Cell Therapy,CLDN18.2,1,1,0,0,0,0,1,0,,advanced · 2nd-line+ · measurable (RECIST) · ECOG 0-1
NCT07432633,[18F]FPyQCP PET Imaging of Fibroblast Activation Protein in Selected Oncology Indications,PHASE1;PHASE2,Phase 2,RECRUITING,71,Blue Earth Diagnostics,Blue Earth Diagnostics,11,1,0,single_arm,1,[18f]fpyqcp,[18f]fpyqcp,FAP,Radiopharmaceutical,,0,1,0,0,0,1,0,0,,metastatic · 1st-line · squamous
NCT07435038,Study of BPI-572270 in Patients With Advanced Solid Tumors Harboring Specific Mutations in RAS,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,120,"Betta Pharmaceuticals Co., Ltd.",Betta Pharmaceuticals,66,1,0,single_arm,1,bpi-572270,bpi-572270,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,metastatic
NCT07444541,ANO31905 in Combination With Chemotherapy for CLDN18.2-Positive Locally Advanced Unresectable or Metastatic Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,84,Anova Innovation Limited,Anova Innovation,1,1,0,multi_experimental,2,ano31905;gemcitabine;nanoparticle albumin-bound paclitaxel,ano31905;gemcitabine;nanoparticle albumin-bound paclitaxel,CLDN18.2,Monoclonal Antibody,CLDN18.2,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07450859,A Study of Nuzefatide Pevedotin (BT5528) in Patients With Metastatic Pancreatic Ductal Adenocarcinoma (PDAC),PHASE2,Phase 2,RECRUITING,39,BicycleTx Limited,BicycleTx,8,1,0,single_arm,1,nuzefatide pevedotin (bt5528),nuzefatide pevedotin (bt5528),EGFR,ADC,EGFR;KRAS;MSI;MSI-H;biomarker,1,1,0,1,1,1,1,1,"KRASm, MSI-H/dMMR",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07454642,AVA6103 in Subjects With Locally Advanced or Metastatic Selected Solid Tumors,PHASE1,Phase 1,RECRUITING,174,Avacta Life Sciences Ltd,Avacta Life Sciences,2,1,0,multi_experimental,3,ava6103,ava6103,FAP,Peptide,FAP;SLFN11,0,1,0,0,0,0,0,0,,metastatic
NCT07480928,Dual-Targeting CAR-NK Cells Targeting Mesothelin (MSLN) and MUC1 in Advanced Pancreatic Ductal Adenocarcinoma,PHASE1;PHASE2,Phase 2,RECRUITING,42,Beijing Biotech,Beijing Biotech,30,1,0,multi_experimental,2,eb-dnk101 dual-targeting car-nk cells (msln + muc1);eb-dnk102 dual-targeting car-nk cells (cldn18.2 + muc1);lymphodepleting chemotherapy (flu/cy),eb-dnk101 dual-targeting car-nk cells (msln + muc1);eb-dnk102 dual-targeting car-nk cells (cldn18.2 + muc1);lymphodepleting chemotherapy (flu/cy),MSLN,CAR-T,CLDN18.2;MSLN;MUC1;biomarker,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07481357,A First-In-Human Phase I/IIa Study to Evaluate DA 3501 in Patients With Advanced Gastric or Gastro-esophageal Junction Adenocarcinoma and Pancreatic Ductal Adenocarcinoma,PHASE1,Phase 1,RECRUITING,51,"Dong-A ST Co., Ltd.",Dong-A ST,6,1,0,multi_experimental,11,da-3501,da-3501,CLDN18.2,ADC,CLDN18.2,1,1,0,0,0,0,0,0,,advanced · adenoca. · measurable (RECIST)
NCT07481383,A First-in-Human Study to Evaluate Implantable Iontophoresis Chemotherapy Delivery Device With Gemcitabine Once Weekly or Twice Weekly in Participants With Pancreatic Cancer,PHASE1,Phase 1,RECRUITING,12,"Continuity Biosciences, LLC",Continuity Biosciences,1,1,0,multi_experimental,2,act implantable iontophoresis chemotherapy delivery device with gemcitabine (act-iop-003),act implantable iontophoresis chemotherapy delivery device with gemcitabine (act-iop-003),,,,0,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT07483554,IBI343 in Combination Therapy for Advanced Malignant Solid Tumors,PHASE2,Phase 2,RECRUITING,389,Innovent Biologics (Suzhou) Co. Ltd.,Innovent,107,1,0,single_arm,1,albumin-bound paclitaxel;gemcitabine;ibi343,albumin-bound paclitaxel;gemcitabine;ibi343,CLDN18.2,Monoclonal Antibody,CLDN18.2,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07483983,"Study Investigating ASP3082 in Patients With Metastatic/Locally Advanced Non-small-cell Lung Cancer (NSCLC) and Pancreatic Ductal Adenocarcinoma (PDAC), With Biomarker Analysis to Characterize Response/Resistance",PHASE2,Phase 2,RECRUITING,60,"Gustave Roussy, Cancer Campus, Grand Paris","Gustave Roussy, Cancer Campus, Grand Paris",31,0,1,multi_experimental,2,asp3082,asp3082,KRAS,Small Molecule,ALK;BRAF;KRAS;MET;NTRK;PR;RET;ROS1;genomic,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07488676,"A Study of ASP546C in Adults With Gastroesophageal Cancer, Pancreatic Cancer or Other Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,150,"Astellas Pharma Global Development, Inc.",Astellas,171,1,1,multi_experimental,4,asp546c,asp546c,CLDN18.2,Monoclonal Antibody,CLDN18.2;ER;HER2;PR;biomarker,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07491445,Study of Daraxonrasib and Daraxonrasib + GnP as First-line Treatment in Patients With Metastatic Pancreatic Adenocarcinoma,PHASE3,Phase 3,RECRUITING,900,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,active_comparator,3,gemcitabine;nab-paclitaxel,daraxonrasib;gemcitabine;nab-paclitaxel,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07504263,Phase 1/2a Study of RP-001 in Participants With Advanced Malignancies,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,66,Recurv Pharma Inc,Recurv Pharma,1,1,0,multi_experimental,5,rp-001,rp-001,,,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07529808,Phase 1/2 Study of BHB810 in Advanced Gastric and GEJ Adenocarcinoma,PHASE1;PHASE2,Phase 2,RECRUITING,164,"BigHat Biosciences, Inc.",BigHat Biosciences,1,1,0,multi_experimental,3,bhb810,bhb810,CDH17,ADC,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07555587,Safety and Efficacy of NRT6008 Administered in Combination With Chemotherapy in Patients With Unresectable Locally Advanced Pancreatic Carcinoma (LAPC),PHASE1,Phase 1,NOT_YET_RECRUITING,10,NRT MedTech Australia Pty Ltd,NRT MedTech Australia Pty,1,1,0,single_arm,1,device: nrt6008 injection;systematic,device: nrt6008 injection;systematic,,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07562152,Atebimetinib + GnP as a First Line Treatment in Patients With Metastatic Pancreatic Adenocarcinoma,PHASE3,Phase 3,RECRUITING,510,Immuneering Corporation,Immuneering,3,1,0,active_comparator,2,gnp,atebimetinib;mgnp,MEK,Small Molecule,,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07563738,A 2-part Phase 1/2 Open-label Trial on ODM-212,PHASE1;PHASE2,Phase 2,RECRUITING,229,"Orion Corporation, Orion Pharma","Orion Corporation, Orion Pharma",11,1,0,multi_experimental,3,odm-212,gemcitabine and nab-paclitaxel;ipilimumab and nivolumab;odm-212;sotorasib,TEAD,Small Molecule,Hippo pathway;KRAS;PD-L1;PR;YAP,0,1,0,1,0,1,0,1,KRASm,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07566897,A Phase I Study to Evaluate the Safety and Efficacy of L19IL2 in Combination With Ruxolitinib in Patients With Advanced Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,96,Philogen S.p.A.,Philogen S.p.A.,45,1,0,multi_experimental,3,l19il2,l19il2;ruxolitinib,VEGF/VEGFR,Bispecific Antibody,BRAF;MMR;PD-L1,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07575191,Safety and Performance of a Novel Infusion Catheter System for Peri/Intratumoral Gemcitabine Delivery in Patients With Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,9,Smartwise Sweden AB,Smartwise Sweden,1,1,0,single_arm,1,device: extroducer infusion catheter system;gemcitabine,device: extroducer infusion catheter system;gemcitabine,,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07578337,A Clinical Study Evaluating a New Treatment Strategy for Patients With Advanced Pancreatic Cancer Who Have Not Received Prior Treatment for Advanced Disease.,PHASE2,Phase 2,NOT_YET_RECRUITING,40,Nelum Corp,Nelum,2,1,0,active_comparator,2,gemcitabine (;nab-paclitaxel,balstililmab;botensilimab;gemcitabine (;nab-paclitaxel;nlm-001,,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07583771,A Phase Ⅰ Study of CS08399 in Participants With MTAP-deleted Solid Tumors and Lymphoma,PHASE1,Phase 1,NOT_YET_RECRUITING,186,"Chipscreen Biosciences, Ltd.",Chipscreen Biosciences,25,1,0,single_arm,1,cs08399,cs08399,MTAP,Small Molecule,MTAP-DELETED,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07589205,"Study of IBI3028 in Participants With Locally Advanced, Unresectable, or Metastatic Solid Tumors",PHASE1,Phase 1,RECRUITING,493,"Innovent Biopharmaceutical Technology (Hangzhou) Co., LTD.",Innovent,107,1,0,single_arm,1,drug: ibi3028,drug: ibi3028,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07589569,"An Open-label, Multicenter, Phase II Clinical Study to Evaluate HRS-7058 in Patients With Pancreatic Cancer",PHASE2,Phase 2,RECRUITING,92,"Shandong Suncadia Medicine Co., Ltd.",Shandong Suncadia Medicine,22,1,0,single_arm,1,hrs-7058,hrs-7058,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT07594964,"To Evaluate the Safety, Tolerability, and Preliminary Efficacy of XH001 Injection as Adjuvant Therapy in Patients With High-risk Recurrent Solid Tumors",PHASE1,Phase 1,RECRUITING,48,Shenzhen Xinhe Biomedical,Shenzhen Xinhe Biomedical,1,1,0,single_arm,1,mfolfirinox treatment;xh001 injection,mfolfirinox treatment;xh001 injection,,Vaccine,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 0-1
NCT07595172,NALIRIFOX+Adebrelimab+PULSAR for Advanced Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,55,West China Hospital,West China Hospital,11,0,0,single_arm,1,nalirifox+adebrelimab;pulsar,nalirifox+adebrelimab;pulsar,,Monoclonal Antibody,biomarker,1,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07595237,A IIT Study of 177Lu-DOTA-SNA040,EARLY_PHASE1,Phase 1,RECRUITING,12,SmartNuclide Biopharma,SmartNuclide Biopharma,8,1,0,multi_experimental,4,177lu-dota-sna040,177lu-dota-sna040,CLDN18.2,Radiopharmaceutical,Claudin 18.2,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07597772,Preliminary Trial of SNA014 for Pancreatic Cancer,EARLY_PHASE1,Phase 1,RECRUITING,12,SmartNuclide Biopharma,SmartNuclide Biopharma,8,1,0,single_arm,1,68ga-nodaga-sna006,68ga-nodaga-sna006,CLDN18.2,Radiopharmaceutical,,0,1,0,0,0,0,0,0,,
NCT07610798,"A Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Antitumor Activity of INV-8989 in Patients With Advanced Solid Tumors Harboring KRAS G12D Mutations",PHASE1;PHASE2,Phase 2,RECRUITING,178,"Shenzhen Ionova Life Sciences Co., Ltd.",Shenzhen Ionova Life Sciences,4,1,0,multi_experimental,14,inv-8989,inv-8989,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07620574,Long-Term Extension Study for Participants Previously Enrolled in an Exelixis-Sponsored Study,PHASE3,Phase 3,ENROLLING_BY_INVITATION,5000,Exelixis,Exelixis,52,1,1,single_arm,1,abiraterone;atezolizumab;cabozantinib;enzalutamide;nivolumab;zanzalintinib,abiraterone;atezolizumab;cabozantinib;enzalutamide;nivolumab;zanzalintinib,MET,Small Molecule,MET;PD-L1,0,1,0,0,0,0,0,0,,
NCT07621718,Study of Zoldonrasib + Chemo of Investigator's Choice vs Placebo + Chemo of Investigator's Choice as First-line Treatment in Metastatic KRAS G12D-mutated Pancreatic Adenocarcinoma ( RASolute 305 ),PHASE3,Phase 3,RECRUITING,670,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,placebo_comparator,2,fluorouracil;gemcitabine (gem);irinotecan;leucovorin (calcium folinate);nab-paclitaxel;oxaliplatin,fluorouracil;gemcitabine (gem);irinotecan;leucovorin (calcium folinate);nab-paclitaxel;oxaliplatin;zoldonrasib,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca. · measurable (RECIST)
NCT07623642,"A Phase II Study of GV20-0251 in Combination With Anti-PD-1 Monoclonal Antibodies in Patients With Unresectable, Locally Advanced, or Metastatic Solid Tumors.",PHASE2,Phase 2,NOT_YET_RECRUITING,227,GV20 Therapeutics,GV20 Therapeutics,3,1,0,single_arm,1,anti-pd-1 monoclonal antibodies;gv20-0251,anti-pd-1 monoclonal antibodies;gv20-0251,IGSF8,Monoclonal Antibody,IGSF8 RNA;IGSF8 membrane protein;PD-L1,1,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07624214,Study of LT-010391 in Participants With KRAS G12D-Mutant Solid Tumors,PHASE1,Phase 1,NOT_YET_RECRUITING,198,"Leadingtac Pharmaceutical (Shaoxing) Co., Ltd.",Leadingtac Pharmaceutical (Shaoxing),1,1,0,single_arm,1,lt-010391,lt-010391,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic
